SKU,txn_count,unique_price_points
JNE3639-TP-N-L,35,5
JNE3785-KR-XXXL,35,5
SET279-LC-S,35,4
MEN5009-KR-XXXL,35,5
MEN5025-KR-S,35,4
JNE3837-KR-XL,35,3
J0164-DR-S,35,4
JNE3837-KR-L,35,4
NW005-ST-PJ-XL,35,4
SET344-KR-NP-XXXL,35,5
SET402-KR-NP-XL,35,3
J0351-SET-L,35,5
SET319-KR-NP-XS,35,6
J0376-SKD-XL,35,5
JNE3568-KR-XXL,35,3
JNE3710-DR-XXL,35,2
SET375-KR-NP-M,35,5
NW012-TP-PJ-XS,35,3
JNE3461-KR-XXL,35,3
JNE3799-KR-M,35,4
MEN5015-KR-XL,35,7
SET333-KR-DPT-XS,35,3
J0198-TP-M,35,4
SET286-KR-NP-XXXL,34,3
SET290-KR-DPT-M,34,6
J0097-KR-XXXL,34,3
JNE3458-KR-XXXL,34,4
SET360-KR-NP-L,34,4
JNE3838-KR-XXXL,34,4
J0297-TP-M,34,3
SET224-KR-NP-XS,34,6
J0280-SKD-M,34,4
J0118-TP-S,34,5
MEN5024-KR-M,34,5
SET378-KR-NP-S,34,5
J0343-DR-L,34,3
SET347-KR-NP-L,34,4
J0013-SKD-XXL,34,5
SET224-KR-NP-XXL,34,5
JNE3785-KR-XXL,34,4
SET333-KR-DPT-L,34,4
SET343-KR-NP-M,34,5
SET350-KR-NP-XXXL,34,3
SET265-KR-NP-XL,34,3
SET342-KR-NP-N-L,34,4
JNE3716-KR-L,34,5
JNE3691-TU-M,34,5
J0355-KR-M,34,4
JNE3797-KR-A-XXL,34,2
JNE3449-KR-S,34,4
PJNE3291-KR-6XL,34,5
JNE3797-KR-A-XXXL,34,2
SET233-KR-PP-XXXL,34,3
SET402-KR-NP-XXL,34,5
J0009-SKD-XXXL,34,4
JNE3482-KR-XXL,34,2
SET265-KR-NP-XXXL,34,5
JNE3611-KR-XL,33,2
J0376-SKD-L,33,5
SET310-KR-NP-L,33,5
JNE3810-KR-L,33,4
SET360-KR-NP-XL,33,4
J0005-DR-XS,33,2
SET145-KR-NP-XS,33,6
SET217-KR-PP-L,33,5
SET341-KR-NP-XL,33,3
J0213-TP-M,33,3
NW016-ST-SR-S,33,3
SET044-KR-NP-M,33,2
JNE3795-KR-XXXL,33,4
SET327-KR-DPT-S,33,4
JNE3738-KR-L,33,5
J0281-SKD-XS,33,5
JNE3568-KR-S,33,4
SET349-KR-NP-XL,33,4
J0164-DR-XXXL,33,5
JNE3878-KR-XXL,33,4
SET171-KR-NP-XL,33,4
SET366-KR-NP-XXL,33,4
JNE3522-KR-XL,33,4
JNE3878-KR-XL,33,3
JNE3371-KR-M,33,4
JNE3795-KR-XS,33,4
JNE3484-KR-M,33,4
SET048-KR-NP-M,33,3
JNE3423-KR-S,33,3
JNE3800-KR-A-XXXL,33,3
J0012-SKD-S,33,6
JNE3799-KR-L,33,5
J0283-SET-M,32,7
JNE2199-KR-411-A-L,32,4
JNE3294-KR-M,32,4
JNE3160-KR-XXL,32,3
JNE3396-KR-XXXL,32,5
SET386-KR-NP-L,32,3
SET329-KR-NP-S,32,2
SET291-KR-PP-XS,32,2
JNE3714-KR-XXXL,32,4
SET380-KR-NP-M,32,6
SET333-KR-DPT-XXL,32,4
SET356-KR-NP-XS,32,4
J0354-KR-L,32,3
JNE3887-KR-L,32,3
JNE2199-KR-411-A-XXL,32,3
JNE3869-DR-XXL,32,4
JNE3608-KR-L,32,4
SET398-KR-PP-XS,32,3
JNE3609-KR-XXL,32,2
JNE3609-KR-XXXL,32,2
SET327-KR-DPT-XXL,32,4
J0164-DR-XL,32,6
SET333-KR-DPT-XXXL,32,4
JNE3698-KR-XXL,32,4
J0152-DR-L,32,6
MEN5015-KR-L,32,5
JNE3722-KR-XL,32,4
SET286-KR-NP-XS,32,2
J0135-SET-XL,32,2
J0217-BL-L,32,4
JNE3265-KR-XXL,32,3
MEN5008-KR-XL,32,4
J0382-SKD-M,32,6
JNE3560-KR-XXXL,32,5
SET365-KR-NP-M,32,6
J0379-SKD-XL,32,2
JNE3620-KR-XL,32,6
J0379-SKD-S,32,2
J0097-KR-XXL,32,4
JNE3805-KR-S,32,3
NW030-TP-PJ-XXL,32,3
J0010-LCD-M,31,3
MEN5019-KR-M,31,4
SET356-KR-NP-L,31,6
JNE3334-KR-M,31,3
JNE2270-KR-487-A-S,31,3
SET364-KR-NP-XL,31,6
JNE3802-KR-XL,31,4
SET343-KR-NP-XL,31,5
PJNE3440-KR-N-5XL,31,6
JNE3761-KR-L,31,5
JNE3797-KR-A-XS,31,4
PJNE3252-KR-N-5XL,31,4
J0004-SKD-XL,31,3
J0336-TP-L,31,6
J0004-SKD-M,31,3
JNE3439-KR-M,31,4
SET295-KR-NP-XXXL,31,5
J0399-DR-XL,31,3
JNE3870-DR-M,31,5
JNE3068-KR-A-XXL,31,1
SET393-KR-NP-L,31,5
SET328-KR-NP-XXL,31,4
SET217-KR-PP-M,31,3
JNE3805-KR-XXL,31,3
JNE3837-KR-XXXL,31,3
J0280-SKD-L,31,5
JNE3861-DR-S,31,4
JNE3421-KR-N-XXL,31,4
SET375-KR-NP-L,31,3
JNE3648-TP-N-M,31,3
SET323-KR-NP-M,31,2
JNE3458-KR-XL,31,3
J0354-KR-M,31,3
J0217-BL-XL,31,4
JNE3739-KR-M,31,2
JNE3634-KR-XS,30,4
SET187-KR-DH-XXL,30,3
SET286-KR-NP-L,30,4
J0283-SET-XXL,30,7
J0122-TP-XXL,30,4
J0280-SKD-XL,30,4
J0004-SKD-XXL,30,3
JNE3506-KR-XL,30,3
J0213-TP-L,30,4
J0337-TP-L,30,5
J0158-DR-L,30,6
JNE3515-KR-XXL,30,3
SET220-KR-PP-L,30,4
SET360-KR-NP-XXXL,30,5
JNE3861-DR-M,30,3
SET187-KR-DH-XS,30,3
SET327-KR-DPT-XXXL,30,3
J0023-TP-XXL,30,3
JNE3437-KR-XXXL,30,5
SET144-KR-NP-XS,30,5
J0344-TP-XS,30,7
SET385-KR-NP-XL,30,4
JNE3879-DR-XXXL,30,4
JNE3764-KR-XXXL,30,4
J0230-SKD-XXXL,30,7
SET356-KR-NP-M,30,5
MEN5005-KR-XXXL,30,4
SET014-KR-PP-XXL,30,5
J0094-KR-M,30,2
JNE3364-KR-1051-A-M,30,4
SET247-KR-SHA-M,30,6
SET203-KR-DPT-XXXL,30,4
JNE3690-TU-L,30,7
MEN5023-KR-XXL,30,6
SET389-KR-NP-M,30,2
SET377-KR-NP-XXXL,30,3
SET320-KR-NP-S,30,4
SET347-KR-NP-M,30,3
SET182-KR-DH-XS,30,3
JNE3567-KR-XS,30,2
SET044-KR-NP-S,30,2
PJNE3373-KR-N-4XL,30,4
JNE3738-KR-XXL,30,3
J0009-SKD-S,30,3
SET363-KR-NP-XS,30,4
JNE3412-KR-M,30,5
JNE1525-KR-UDF19BLACK-M,30,3
SET073-KR-SHA-M,30,2
J0277-SKD-S,30,5
SET365-KR-NP-L,30,6
MEN5027-KR-M,30,5
SET375-KR-NP-XL,29,4
J0217-BL-S,29,3
JNE3522-KR-XXL,29,3
JNE3446-KR-S,29,3
J0139-KR-L,29,2
SET328-KR-NP-S,29,5
SET333-KR-DPT-M,29,4
J0234-SKD-XL,29,5
NW012-TP-PJ-L,29,4
JNE3709-DR-S,29,4
PSET264-KR-NP-5XL,29,6
J0157-DR-XS,29,6
JNE3865-TP-XXXL,29,5
J0117-TP-XS,29,5
NW015-TP-PJ-XXL,29,5
SET286-KR-NP-M,29,4
JNE3869-DR-L,29,5
JNE3567-KR-XXXL,29,3
J0096-KR-M,29,2
MEN5009-KR-XXL,29,5
JNE3878-KR-L,29,4
J0111-TP-XXXL,29,3
SET386-KR-NP-M,29,4
J0349-SET-XXXL,29,5
JNE3837-KR-XXL,29,4
SET286-KR-NP-XL,29,3
NW030-TP-PJ-L,29,3
SET356-KR-NP-XXL,29,3
SET351-KR-NP-M,29,2
J0011-LCD-S,29,3
SET360-KR-NP-XXL,29,5
J0002-SKD-XS,29,5
J0135-SET-M,29,1
J0337-TP-M,29,5
JNE3504-KR-XL,29,4
SET339-KR-NP-S,29,7
SET349-KR-NP-S,29,7
JNE3611-KR-M,29,3
J0338-DR-XXXL,29,5
J0213-TP-XL,29,4
JNE3484-KR-S,29,3
JNE1233-BLUE-KR-031-XXL,29,3
J0013-SKD-XXXL,29,5
SET302-KR-PP-XXXL,29,3
JNE3618-KR-XS,29,2
JNE3609-KR-M,29,2
SET340-KR-NP-S,29,2
NW034-TP-PJ-XXXL,28,2
NW034-TP-PJ-XXL,28,4
JNE3786-KR-XXXL,28,5
SET356-KR-NP-S,28,3
SET350-KR-NP-XXL,28,4
JNE3396-KR-XXL,28,3
J0377-SKD-XL,28,3
SET144-KR-NP-XXXL,28,4
MEN5029-KR-M,28,5
J0007-SKD-XL,28,3
JNE3619-KR-S,28,5
JNE3761-KR-M,28,2
JNE1233-BLUE-KR-031-XL,28,3
MEN5013-KR-L,28,5
MEN5022-KR-M,28,7
JNE3482-KR-S,28,3
SET265-KR-NP-XS,28,4
J0340-TP-XXL,28,5
JNE3261-KR-XXL,28,3
JNE3805-KR-XXXL,28,2
J0139-KR-XXXL,28,3
J0243-DR-XL,28,4
SET257-KR-PP-S,28,2
SET322-KR-SHA-M,28,4
SET396-KR-PP-XXL,28,4
JNE3724-KR-L,28,3
JNE3810-KR-XXL,28,4
JNE3836-KR-XXL,28,3
JNE3887-KR-XL,28,4
SET277-KR-NP-M,27,2
J0219-BL-M,27,4
JNE3291-KR-XS,27,3
JNE3807-KR-S,27,3
SET277-KR-NP-L,27,5
J0353-KR-XXL,27,4
JNE3757-KR-XXL,27,3
JNE3735-KR-XXXL,27,4
JNE3751-KR-XXXL,27,3
SET209-KR-PP-L,27,5
J0295-DR-L,27,5
SET386-KR-NP-XXL,27,4
SET288-KR-NP-L,27,3
J0148-SET-XL,27,3
SET287-KR-NP-M,27,5
JNE3749-KR-XXXL,27,4
JNE3648-TP-N-S,27,3
J0108-SKD-M,27,4
SET286-KR-NP-S,27,5
MEN5018-KR-L,27,6
NW034-TP-PJ-XL,27,2
SET310-KR-NP-M,27,4
JNE3500-KR-XXL,27,3
J0336-TP-M,27,5
JNE3804-KR-XL,27,3
J0399-DR-XXL,27,4
JNE3518-KR-S,27,3
PJNE2171-KR-N-5XL,27,3
MEN5006-KR-L,27,4
JNE3365-KR-1052-A-S,27,1
MEN5008-KR-XXL,27,4
J0095-SET-S,27,3
SET110-KR-PP-XXL,27,3
J0111-TP-XXL,27,2
JNE3861-DR-XXXL,27,4
NW030-TP-PJ-M,27,4
JNE2100-KR-144-M,27,3
SET058-KR-NP-S,27,3
MEN5027-KR-L,27,6
JNE3160-KR-G-XXXL,27,3
JNE3068-KR-A-L,27,2
J0236-SKD-XS,27,6
JNE3870-DR-S,27,6
SET317-KR-PP-L,27,3
NW020-ST-SR-L,27,3
JNE3793-KR-S,27,3
JNE3799-KR-XS,27,3
SET264-KR-NP-XXXL,27,2
SET239-KR-NP-L,27,3
JNE3546-KR-XXXL,27,4
SET279-LC-M,27,4
JNE3458-KR-XXL,27,3
J0277-SKD-XXXL,27,5
SET194-KR-NP-M,27,3
SET344-KR-NP-S,27,3
MEN5025-KR-L,27,5
J0164-DR-M,27,5
JNE3806-KR-XXL,26,4
JNE3607-KR-XL,26,2
JNE3863-TU-M,26,3
J0348-SET-L,26,5
J0343-DR-XS,26,7
J0376-SKD-M,26,4
SET282-KR-PP-XL,26,4
JNE3904-DR-XXXL,26,3
JNE3160-KR-L,26,3
JNE3365-KR-1052-A-XXL,26,1
JNE3365-KR-1052-A-XXXL,26,1
JNE3265-KR-L,26,3
JNE3449-KR-XL,26,3
MEN5032-KR-M,26,5
J0338-DR-M,26,5
J0243-DR-XXXL,26,5
J0413-DR-M,26,4
SET290-KR-DPT-XL,26,5
JNE3609-KR-XL,26,2
JNE3407-KR-L,26,4
JNE2100-KR-144-L,26,3
MEN5015-KR-M,26,4
JNE3487-KR-XS,26,4
JNE3799-KR-XXXL,26,2
J0376-SKD-XS,26,6
J0234-SKD-L,26,5
SET394-KR-NP-L,26,4
SET375-KR-NP-XXXL,26,3
SET227-KR-PP-A-L,26,4
JNE3714-KR-L,26,4
JNE3787-KR-M,26,2
JNE3749-KR-XS,26,5
SET343-KR-NP-XXL,26,4
SET408-KR-NP-XL,26,4
SET436-KR-NP-XXXL,26,3
SET342-KR-NP-N-XS,26,4
SET392-KR-NP-XXXL,26,3
JNE3636-KR-XL,26,3
JNE3722-KR-L,26,3
SET375-KR-NP-S,26,4
PSET268-KR-NP-6XL,26,4
SET394-KR-NP-S,26,3
SET395-KR-NP-XXL,26,3
PJNE2014-KR-N-5XL,26,5
SET396-KR-PP-XXXL,26,5
SET400-KR-NP-XL,26,4
PJNE3068-KR-5XL,26,4
SET401-KR-NP-M,26,3
SET350-KR-NP-XS,26,7
NW013-ST-SR-XXXL,26,4
J0132-KR-XXXL,26,4
JNE3793-KR-XXL,26,3
SET348-KR-NP-XS,26,4
JNE3804-KR-M,25,3
SET282-KR-PP-S,25,4
J0379-SKD-XXL,25,6
SET339-KR-NP-XS,25,7
JNE3603-KR-L,25,2
JNE1906-KR-031-M,25,4
JNE3422-KR-XXL,25,2
SET366-KR-NP-XS,25,5
MEN5029-KR-L,25,5
MEN5028-KR-M,25,5
J0382-SKD-L,25,6
SET330-KR-PP-S,25,4
J0334-TP-L,25,6
SET317-KR-PP-XXL,25,4
MEN5027-KR-XL,25,3
JNE2100-KR-144-XXL,25,4
JNE3800-KR-A-XXL,25,4
JNE3376-KR-M,25,3
SET348-KR-NP-XXXL,25,4
JNE3810-KR-XXXL,25,4
SET285-KR-SHA-S,25,3
SET385-KR-NP-L,25,3
SET322-KR-SHA-XXL,25,2
PJNE3291-KR-5XL,25,5
JNE3431-KR-L,25,3
SET359-KR-NP-XL,25,3
JNE3794-KR-XS,25,4
J0399-DR-L,25,3
SET310-KR-NP-XXXL,25,3
JNE3412-KR-XXL,25,4
SET359-KR-NP-L,25,4
JNE3818-KR-M,25,4
SET361-KR-NP-S,25,4
SET401-KR-NP-XXXL,25,2
JNE3691-TU-S,25,7
SET172-KR-PP-B-M,25,3
JNE3633-KR-M,25,3
JNE3690-TU-XXXL,25,5
PJNE3368-KR-6XL,25,6
J0092-SET-XL,25,6
JNE3865-TP-S,25,3
NW005-ST-PJ-XXL,25,3
J0413-DR-L,25,3
JNE3710-DR-XS,25,3
JNE3837-KR-S,25,3
JNE3802-KR-XS,25,3
JNE3787-KR-XS,25,2
SET351-KR-NP-L,25,2
JNE3722-KR-XXL,25,3
MEN5013-KR-M,25,5
J0346-SET-XXL,25,3
JNE3437-KR-XS,25,3
JNE2171-KR-437-S,25,3
J0349-SET-XXL,25,4
SET350-KR-NP-S,25,4
MEN5023-KR-XXXL,25,6
SET380-KR-NP-S,25,4
SET224-KR-NP-XXXL,25,3
JNE3458-KR-M,25,3
JNE3716-KR-XL,25,5
JNE3675-TU-L,25,4
JNE3611-KR-S,25,3
SET272-KR-PP-XXL,25,2
JNE3863-TU-XL,25,5
JNE3674-TU-L,25,3
J0354-KR-XXL,25,4
MEN5026-KR-XL,25,5
SET279-LC-XS,25,3
NW005-ST-PJ-M,25,3
J0340-TP-XL,24,7
SET351-KR-NP-XL,24,3
JNE3651-TP-N-M,24,4
JNE3639-TP-N-XXL,24,6
J0336-TP-XL,24,4
SET347-KR-NP-XXL,24,3
SET322-KR-SHA-S,24,3
SET287-KR-NP-L,24,3
J0283-SET-XXXL,24,5
J0334-TP-XS,24,8
SET220-KR-PP-XL,24,6
PJNE3252-KR-N-4XL,24,3
SET220-KR-PP-M,24,5
J0113-TP-S,24,3
J0139-KR-XXL,24,3
SET323-KR-NP-S,24,2
SET277-KR-NP-XXL,24,5
SET349-KR-NP-XS,24,5
SET405-KR-NP-S,24,4
JNE3757-KR-L,24,3
SET281-KR-PP-XXL,24,2
SET355-KR-PP-XXL,24,4
SET355-KR-PP-XS,24,4
SET319-KR-NP-XXL,24,6
JNE3870-DR-XL,24,5
MEN5028-KR-XL,24,5
JNE3794-KR-S,24,7
JNE3782-KR-XXXL,24,3
SET341-KR-NP-M,24,3
J0373-KR-XXL,24,4
JNE3601-KR-L,24,3
JNE3543-KR-XXL,24,4
JNE3364-KR-1051-A-XL,24,2
JNE3601-KR-XL,24,3
J0154-DR-XS,24,2
J0377-SKD-L,24,3
SET340-KR-NP-XS,24,3
JNE3785-KR-M,24,3
J0097-KR-XS,24,5
JNE3633-KR-XXXL,24,3
JNE3783-KR-XXXL,24,4
JNE3648-TP-N-L,24,3
J0025-DR-S,24,5
SET233-KR-PP-XL,24,4
SET233-KR-PP-XS,24,3
SET378-KR-NP-XS,24,3
SET328-KR-NP-XS,24,3
JNE3479-KR-XXL,24,3
J0213-TP-XXXL,24,4
SET335-KR-NP-M,24,3
J0009-SKD-XXL,24,4
JNE3713-TP-N-XS,24,3
SET145-KR-NP-XXXL,24,5
SET330-KR-PP-XXXL,24,3
SET365-KR-NP-XXL,24,6
J0231-SKD-XXXL,24,4
SET393-KR-NP-M,24,4
JNE3439-KR-L,24,4
SET377-KR-NP-XL,24,2
SET187-KR-DH-L,24,3
PSET268-KR-NP-5XL,24,5
JNE3476-KR-M,24,3
PJNE3363-KR-N-5XL,24,3
JNE3720-KR-XL,24,2
SET290-KR-DPT-L,24,4
JNE3860-DR-XL,24,3
SET014-KR-PP-XL,24,5
SET388-KR-NP-XS,24,5
JNE3160-KR-M,24,3
JNE2171-KR-437-L,24,4
JNE3860-DR-L,24,3
SET394-KR-NP-M,24,4
JNE3716-KR-XXXL,24,5
SET383-KR-NP-XXXL,24,4
PSET264-KR-NP-4XL,23,6
J0355-KR-XXL,23,3
JNE3579-KR-M,23,3
SET233-KR-PP-S,23,3
J0025-DR-XS,23,2
JNE3506-KR-L,23,2
JNE3863-TU-XXL,23,3
SET408-KR-NP-M,23,3
JNE3865-TP-XL,23,4
JNE3887-KR-XXXL,23,3
JNE2086-KR-389-L,23,3
SET290-KR-DPT-XS,23,7
SET144-KR-NP-S,23,3
J0346-SET-XXXL,23,3
J0147-SET-XL,23,1
NW030-TP-PJ-XS,23,2
JNE3793-KR-M,23,3
MEN5022-KR-S,23,5
SET323-KR-NP-L,23,3
JNE3660-TP-N-L,23,3
JNE3764-KR-S,23,4
J0134-SET-S,23,2
SET290-KR-DPT-XXXL,23,4
SET227-KR-PP-A-XL,23,3
SET280-KR-PP-XS,23,4
SET187-KR-DH-S,23,3
SET280-KR-PP-XXL,23,3
SET378-KR-NP-XXL,23,2
JNE3640-TP-N-XXL,23,2
J0336-TP-XXL,23,5
SET290-KR-DPT-XXL,23,6
JNE3887-KR-M,23,2
SET239-KR-NP-XXL,23,3
J0113-TP-XXXL,23,3
JNE3724-KR-XL,23,4
SET341-KR-NP-L,23,3
SET401-KR-NP-XL,23,4
JNE3633-KR-L,23,3
JNE1906-KR-031-S,23,4
MEN5006-KR-XL,23,5
JNE3690-TU-XXL,23,6
PJNE3368-KR-5XL,23,6
JNE3757-KR-XL,23,2
SET247-KR-SHA-XS,23,5
JNE3603-KR-XXL,23,2
J0080-TP-XS,23,4
JNE3607-KR-M,23,2
J0239-SKD-XL,23,4
JNE3869-DR-XS,23,3
SET288-KR-NP-XS,23,4
JNE3807-KR-XXXL,23,5
SET364-KR-NP-S,23,5
J0376-SKD-XXXL,23,5
MEN5002-KR-XXL,23,4
JNE3431-KR-XL,23,4
SET209-KR-PP-XXXL,23,4
SET359-KR-NP-XXXL,23,3
JNE3504-KR-L,23,4
SET329-KR-NP-XL,23,1
SET320-KR-NP-XS,22,3
JNE3724-KR-M,22,3
SET229-KR-PP-XXXL,22,5
JNE3716-KR-M,22,5
SET230-KR-PP-XXXL,22,3
JNE3334-KR-S,22,2
JNE3714-KR-M,22,5
J0213-TP-S,22,3
J0335-DR-XXXL,22,5
JNE3775-KR-XXXL,22,4
JNE3501-KR-L,22,3
MEN5002-KR-XXXL,22,3
J0281-SKD-XXL,22,4
JNE3652-TP-N-XXL,22,3
SET281-KR-PP-L,22,1
J0092-SET-L,22,4
JNE3639-TP-N-XL,22,4
SET322-KR-SHA-XL,22,1
JNE3654-TP-XXL,22,4
J0212-DR-XL,22,5
J0334-TP-XL,22,5
SET265-KR-NP-XXL,22,6
JNE3718-KR-XS,22,5
JNE3790-KR-XXXL,22,3
SET320-KR-NP-XXL,22,7
SET327-KR-DPT-XS,22,4
JNE3790-KR-XXL,22,3
JNE3500-KR-S,22,4
J0234-SKD-XXXL,22,5
SET389-KR-NP-XXXL,22,4
J0205-TP-XXL,22,3
SET227-KR-PP-A-M,22,3
J0332-DR-XL,22,4
NW005-ST-PJ-XXXL,22,4
J0284-SKD-S,22,4
NW030-TP-PJ-S,22,2
SET322-KR-SHA-XXXL,22,2
MEN5005-KR-XXL,22,5
JNE3522-KR-XXXL,22,2
JNE3363-KR-1032-M,22,3
J0231-SKD-XL,22,5
JNE3807-KR-L,22,3
JNE2100-KR-144-XL,22,4
SET182-KR-DH-S,22,3
NW016-ST-SR-XS,22,3
JNE3904-DR-L,22,2
J0354-KR-S,22,3
J0094-KR-XL,22,3
SET203-KR-DPT-XXL,22,3
SET179-KR-PP-XS,22,4
JNE3294-KR-S,22,3
JNE3861-DR-XS,22,4
JNE3546-KR-XXL,22,3
SET317-KR-PP-M,22,3
JNE2199-KR-411-A-XXXL,22,2
JNE3261-KR-XL,22,3
SET209-KR-PP-XXL,22,3
MEN5007-KR-M,22,5
JNE3261-KR-L,22,3
PJNE3440-KR-N-6XL,22,2
JNE3638-KR-XXL,22,3
JNE3638-KR-XL,22,3
SET369-KR-NP-S,22,4
SET341-KR-NP-S,22,5
NW037-TP-SR-L,22,3
JNE3730-KR-XL,22,4
JNE3807-KR-XXL,21,4
JNE3860-DR-XXL,21,3
SET385-KR-NP-XXXL,21,5
SET385-KR-NP-XXL,21,4
JNE3739-KR-S,21,2
MEN5021-KR-XXL,21,5
SET366-KR-NP-S,21,6
J0306-DR-M,21,5
JNE3793-KR-L,21,3
SET386-KR-NP-S,21,3
J0372-SKD-L,21,2
MEN5011-KR-XXL,21,7
MEN5019-KR-XXL,21,4
J0377-SKD-M,21,4
SET317-KR-PP-XL,21,4
J0377-SKD-XXL,21,3
JNE3652-TP-N-L,21,4
JNE3543-KR-L,21,4
JNE3376-KR-L,21,2
JNE3749-KR-L,21,5
JNE3806-KR-XXXL,21,5
J0014-LCD-M,21,4
JNE3439-KR-S,21,4
JNE3749-KR-XL,21,5
SET224-KR-NP-XL,21,4
SET183-KR-DH-L,21,2
J0007-SKD-XXXL,21,5
JNE3787-KR-XL,21,3
SET186-KR-DH-L,21,3
J0337-TP-XXL,21,5
JNE3880-DR-XXXL,21,4
JNE3790-KR-L,21,4
J0346-SET-XS,21,3
JNE3775-KR-XL,21,3
J0385-KR-M,21,3
SET058-KR-NP-XXL,21,2
SET355-KR-PP-XL,21,4
SET043-KR-NP-L,21,3
J0023-TP-S,21,2
SET401-KR-NP-XXL,21,4
JNE3461-KR-XS,21,4
SET044-KR-NP-XXL,21,1
SET209-KR-PP-M,21,4
MEN5003-KR-XL,21,4
J0355-KR-S,21,3
SET310-KR-NP-XXL,21,4
JNE3476-KR-XXL,21,4
SET267-KR-NP-XXL,21,2
JNE1906-KR-031-XXL,21,3
JNE3838-KR-S,21,4
NW005-ST-PJ-L,21,4
J0213-TP-XXL,21,3
JNE3620-KR-XS,21,4
JNE3601-KR-M,21,2
JNE3798-KR-A-M,21,3
MEN5032-KR-XXXL,21,5
SET344-KR-NP-XS,21,3
J0198-TP-XL,21,4
J0216-BL-XL,21,3
NW015-TP-PJ-M,21,5
SET277-KR-NP-XXXL,21,4
JNE3396-KR-L,21,3
J0239-SKD-M,21,4
NW029-ST-SR-S,21,5
J0219-BL-XXL,21,5
J0215-BL-M,21,3
J0281-SKD-L,21,4
JNE3607-KR-XXXL,21,2
SET330-KR-PP-M,21,4
J0215-BL-XXL,21,4
J0153-DR-S,21,2
SET343-KR-NP-XXXL,21,3
JNE3618-KR-XXXL,21,2
J0179-KR-L,20,2
SET383-KR-NP-XL,20,4
SET285-KR-SHA-M,20,4
JNE2153-KR-278-A-S,20,4
SET320-KR-NP-M,20,4
SET220-KR-PP-XXL,20,6
PJNE2014-KR-N-4XL,20,4
SET144-KR-NP-XXL,20,4
NW016-ST-SR-M,20,4
J0382-SKD-S,20,5
JNE3689-TU-L,20,4
JNE3798-KR-A-L,20,3
JNE3782-KR-XL,20,4
JNE3904-DR-M,20,3
MEN5028-KR-L,20,5
JNE3870-DR-L,20,2
NW020-ST-SR-XXXL,20,4
J0337-TP-XXXL,20,6
J0280-SKD-XXXL,20,5
JNE3670-TU-XS,20,6
JNE3619-KR-XS,20,4
SET186-KR-DH-K-M,20,4
J0113-TP-XS,20,5
J0010-LCD-XS,20,4
SET217-KR-PP-XXXL,20,2
J0111-TP-XL,20,3
J0013-SKD-S,20,4
J0007-SKD-M,20,4
JNE3665-TP-XL,20,3
J0158-DR-XXL,20,5
SET239-KR-NP-XS,20,2
JNE3806-KR-L,20,5
JNE3712-TP-N-M,20,4
SET405-KR-NP-XXXL,20,5
JNE3806-KR-XL,20,4
J0352-KR-XXL,20,4
JNE3636-KR-L,20,3
SET171-KR-NP-S,20,4
JNE3659-TP-N-XS,20,4
MEN5027-KR-XXL,20,3
SET073-KR-SHA-S,20,2
JNE3640-TP-N-M,20,3
MEN5006-KR-M,20,4
J0306-DR-XXL,20,3
JNE3627-KR-L,20,2
JNE3515-KR-XL,20,2
J0401-DR-L,20,3
JNE3778-KR-XXXL,20,4
JNE3431-KR-M,20,3
MEN5019-KR-XXXL,20,4
SET348-KR-NP-S,20,5
SET329-KR-NP-XS,20,1
JNE1906-KR-031-XXXL,20,3
SET329-KR-NP-XXL,20,2
SET322-KR-SHA-L,20,3
JNE3860-DR-M,20,4
JNE3501-KR-XXXL,20,5
JNE3648-TP-N-XXL,20,4
SET310-KR-NP-XL,20,2
JNE3758-KR-L,20,4
MEN5001-KR-L,20,5
JNE3706-DR-M,20,4
JNE3376-KR-XL,20,2
JNE3476-KR-XL,20,3
J0297-TP-XXL,20,5
SET349-KR-NP-L,20,4
J0148-SET-S,20,2
JNE3690-TU-XS,20,7
JNE3633-KR-S,20,2
SET366-KR-NP-L,20,5
SET402-KR-NP-S,20,3
JNE2032-KR-205-XXXL,20,4
MEN5001-KR-M,20,4
JNE3706-DR-XXL,20,3
JNE3795-KR-XXL,20,3
SET396-KR-PP-S,19,3
SET433-KR-NP-M,19,3
MEN5014-KR-L,19,3
SET281-KR-PP-XL,19,1
JNE3261-KR-M,19,3
JNE1234-MULTI-KR-032-XL,19,3
SET219-KR-PP-XXXL,19,4
J0013-SKD-XS,19,4
JNE3365-KR-1052-XL,19,2
SET436-KR-NP-M,19,3
SET252-KR-PP-XS,19,2
JNE3675-TU-XXL,19,5
J0122-TP-S,19,2
SET325-KR-NP-M,19,2
SET277-KR-NP-S,19,4
J0347-SET-XL,19,3
SET342-KR-NP-N-XXXL,19,3
JNE3806-KR-M,19,4
J0342-TP-XS,19,6
NW013-ST-SR-M,19,4
JNE2291-KR-602-L,19,3
JNE3680-TU-M,19,4
JNE3735-KR-L,19,5
SET251-KR-PP-XS,19,1
J0399-DR-S,19,3
NW020-ST-SR-XS,19,5
JNE3689-TU-M,19,5
J0397-DR-XXXL,19,3
NW016-ST-SR-XL,19,3
JNE3633-KR-XXL,19,3
J0381-SKD-M,19,4
JNE3515-KR-M,19,3
J0243-DR-M,19,2
JNE3412-KR-L,19,4
JNE3741-KR-XXXL,19,4
SET285-KR-SHA-L,19,3
SET250-KR-SHA-S,19,3
JNE3707-DR-L,19,4
